measure,location,sex,age,cause,metric,year,val,upper,lower,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,95 plus,Cervical cancer,Percent,2017,0.000671995,0.000910304,0.000491657,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,95 plus,Cervical cancer,Rate,2017,56.78396348,76.3873061,41.63531126,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,<70 years,Cervical cancer,Number,2017,1946.280086,2217.800453,1711.876662,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,<70 years,Cervical cancer,Percent,2017,0.002600641,0.003179037,0.002112869,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,<70 years,Cervical cancer,Rate,2017,37.22589283,42.41917829,32.74253155,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Under 5,Colon and rectum cancer,Number,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Under 5,Colon and rectum cancer,Percent,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Under 5,Colon and rectum cancer,Rate,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Early Neonatal,Colon and rectum cancer,Number,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Early Neonatal,Colon and rectum cancer,Percent,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Early Neonatal,Colon and rectum cancer,Rate,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Late Neonatal,Colon and rectum cancer,Number,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Late Neonatal,Colon and rectum cancer,Percent,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Late Neonatal,Colon and rectum cancer,Rate,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Post Neonatal,Colon and rectum cancer,Number,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Post Neonatal,Colon and rectum cancer,Percent,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Post Neonatal,Colon and rectum cancer,Rate,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,1 to 4,Colon and rectum cancer,Number,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,1 to 4,Colon and rectum cancer,Percent,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,1 to 4,Colon and rectum cancer,Rate,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,5 to 9,Colon and rectum cancer,Number,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,5 to 9,Colon and rectum cancer,Percent,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,5 to 9,Colon and rectum cancer,Rate,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,10 to 14,Colon and rectum cancer,Number,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,10 to 14,Colon and rectum cancer,Percent,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,10 to 14,Colon and rectum cancer,Rate,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,15 to 19,Colon and rectum cancer,Number,2015,19.4782919,25.21941639,15.21803479,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,15 to 19,Colon and rectum cancer,Percent,2015,0.000717032,0.000983803,0.000505261,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,15 to 19,Colon and rectum cancer,Rate,2015,5.753981605,7.449937538,4.495481055,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,20 to 24,Colon and rectum cancer,Number,2015,70.17314007,90.3836313,54.96036825,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,20 to 24,Colon and rectum cancer,Percent,2015,0.001510348,0.002078794,0.001066822,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,20 to 24,Colon and rectum cancer,Rate,2015,14.76586489,19.01856589,11.56478634,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,25 to 29,Colon and rectum cancer,Number,2015,134.7038813,169.051875,106.7186293,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,25 to 29,Colon and rectum cancer,Percent,2015,0.002484389,0.003329777,0.001817649,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,25 to 29,Colon and rectum cancer,Rate,2015,25.72345524,32.28265064,20.37930798,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,30 to 34,Colon and rectum cancer,Number,2015,240.2568278,294.9358487,195.3778221,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,30 to 34,Colon and rectum cancer,Percent,2015,0.004004357,0.005242457,0.003000045,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,30 to 34,Colon and rectum cancer,Rate,2015,44.67884972,54.84711749,36.33302093,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,35 to 39,Colon and rectum cancer,Number,2015,374.1929632,458.7910806,311.0056416,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,35 to 39,Colon and rectum cancer,Percent,2015,0.006344069,0.008554489,0.004733907,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,35 to 39,Colon and rectum cancer,Rate,2015,79.10968337,96.99492157,65.75099014,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,40 to 44,Colon and rectum cancer,Number,2015,611.2325174,699.4870348,530.2630044,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,40 to 44,Colon and rectum cancer,Percent,2015,0.009827127,0.012274743,0.007671697,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,40 to 44,Colon and rectum cancer,Rate,2015,146.2803264,167.4014206,126.9026813,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,45 to 49,Colon and rectum cancer,Number,2015,948.6303392,1067.382823,834.4037082,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,45 to 49,Colon and rectum cancer,Percent,2015,0.014529297,0.017814778,0.011701457,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,45 to 49,Colon and rectum cancer,Rate,2015,250.9921561,282.4121316,220.7696477,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,50 to 54,Colon and rectum cancer,Number,2015,1634.815019,1806.355964,1482.326072,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,50 to 54,Colon and rectum cancer,Percent,2015,0.022421915,0.026890966,0.018649022,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,50 to 54,Colon and rectum cancer,Rate,2015,462.46023,510.9861267,419.3238061,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,55 to 59,Colon and rectum cancer,Number,2015,2439.015104,2706.204161,2227.747862,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,55 to 59,Colon and rectum cancer,Percent,2015,0.028965354,0.034075963,0.02458005,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,55 to 59,Colon and rectum cancer,Rate,2015,745.6674567,827.3537833,681.077817,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,60 to 64,Colon and rectum cancer,Number,2015,2735.433411,3008.126923,2491.820198,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,60 to 64,Colon and rectum cancer,Percent,2015,0.032977025,0.037975805,0.028427531,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,60 to 64,Colon and rectum cancer,Rate,2015,1029.14858,1131.743707,937.4942951,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,65 to 69,Colon and rectum cancer,Number,2015,2551.987018,2802.854745,2326.020454,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,65 to 69,Colon and rectum cancer,Percent,2015,0.034381672,0.039093205,0.030048309,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,65 to 69,Colon and rectum cancer,Rate,2015,1314.191497,1443.380333,1197.825961,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,70 to 74,Colon and rectum cancer,Number,2015,1815.601853,2001.689505,1643.608991,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,70 to 74,Colon and rectum cancer,Percent,2015,0.034103521,0.038489569,0.030085729,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,70 to 74,Colon and rectum cancer,Rate,2015,1644.876722,1813.466133,1489.056736,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,75 to 79,Colon and rectum cancer,Number,2015,1525.619541,1675.895932,1391.08231,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,75 to 79,Colon and rectum cancer,Percent,2015,0.030878812,0.03479424,0.027319905,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,75 to 79,Colon and rectum cancer,Rate,2015,1818.568748,1997.701186,1658.1977,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,80 plus,Colon and rectum cancer,Number,2015,2103.145797,2247.347258,1970.507266,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,80 plus,Colon and rectum cancer,Percent,2015,0.025088941,0.027614166,0.022825848,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,80 plus,Colon and rectum cancer,Rate,2015,1951.885829,2085.716203,1828.78677,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,All Ages,Colon and rectum cancer,Number,2015,17204.28571,18060.77912,16454.2289,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,All Ages,Colon and rectum cancer,Percent,2015,0.018752821,0.021637073,0.016143796,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,All Ages,Colon and rectum cancer,Rate,2015,317.6456028,333.4591839,303.7971787,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,5-14 years,Colon and rectum cancer,Number,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,5-14 years,Colon and rectum cancer,Percent,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,5-14 years,Colon and rectum cancer,Rate,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,15-49 years,Colon and rectum cancer,Number,2015,2398.667961,2601.973543,2217.582684,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,15-49 years,Colon and rectum cancer,Percent,2015,0.006405111,0.007850195,0.005172522,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,15-49 years,Colon and rectum cancer,Rate,2015,76.29427601,82.76080347,70.53450836,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,50-69 years,Colon and rectum cancer,Number,2015,9361.250553,9939.132663,8822.007394,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,50-69 years,Colon and rectum cancer,Percent,2015,0.029779675,0.033813811,0.02604633,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,50-69 years,Colon and rectum cancer,Rate,2015,820.7461501,871.411872,773.4680921,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,70+ years,Colon and rectum cancer,Number,2015,5444.367191,5776.11416,5169.550016,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,70+ years,Colon and rectum cancer,Percent,2015,0.029195692,0.031953241,0.026458111,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,70+ years,Colon and rectum cancer,Rate,2015,1802.652084,1912.494852,1711.659001,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Age-standardized,Colon and rectum cancer,Rate,2015,267.7889992,280.4969021,256.4830434,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,<1 year,Colon and rectum cancer,Number,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,<1 year,Colon and rectum cancer,Percent,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,<1 year,Colon and rectum cancer,Rate,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,80 to 84,Colon and rectum cancer,Number,2015,1212.540103,1329.348801,1106.799024,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,80 to 84,Colon and rectum cancer,Percent,2015,0.030517709,0.034345845,0.027121447,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,80 to 84,Colon and rectum cancer,Rate,2015,2166.112391,2374.782412,1977.213846,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,85 to 89,Colon and rectum cancer,Number,2015,619.3954039,689.2267456,559.2379966,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,85 to 89,Colon and rectum cancer,Percent,2015,0.022953212,0.025831385,0.020169919,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,85 to 89,Colon and rectum cancer,Rate,2015,1870.025214,2080.853982,1688.403155,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,90 to 94,Colon and rectum cancer,Number,2015,226.3180429,253.2321224,201.5071228,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,90 to 94,Colon and rectum cancer,Percent,2015,0.017500967,0.019862827,0.015255919,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,90 to 94,Colon and rectum cancer,Rate,2015,1638.883346,1833.781799,1459.214932,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,<20 years,Colon and rectum cancer,Number,2015,19.4782919,25.21941639,15.21803479,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,<20 years,Colon and rectum cancer,Percent,2015,0.000283994,0.000390917,0.000204096,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,<20 years,Colon and rectum cancer,Rate,2015,1.667460714,2.158936023,1.302756693,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,10 to 24,Colon and rectum cancer,Number,2015,89.65143197,111.7044708,73.31257526,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,10 to 24,Colon and rectum cancer,Percent,2015,0.001022402,0.001383208,0.000749076,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,10 to 24,Colon and rectum cancer,Rate,2015,8.352498498,10.40710008,6.830266525,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,10 to 54,Colon and rectum cancer,Number,2015,4033.48298,4298.354578,3778.035202,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,10 to 54,Colon and rectum cancer,Percent,2015,0.008739176,0.010612517,0.007216447,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,10 to 54,Colon and rectum cancer,Rate,2015,47.05147244,50.14125831,44.07161753,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,95 plus,Colon and rectum cancer,Number,2015,44.89224655,51.50083504,38.45844839,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,95 plus,Colon and rectum cancer,Percent,2015,0.010743083,0.012475989,0.009036065,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,95 plus,Colon and rectum cancer,Rate,2015,927.5004689,1064.037831,794.5743787,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,<70 years,Colon and rectum cancer,Number,2015,11759.91851,12436.53271,11148.26593,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,<70 years,Colon and rectum cancer,Percent,2015,0.016094996,0.018927509,0.013604576,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,<70 years,Colon and rectum cancer,Rate,2015,229.9477889,243.1779774,217.9878285,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Under 5,Ovarian cancer,Number,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Under 5,Ovarian cancer,Percent,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Under 5,Ovarian cancer,Rate,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Early Neonatal,Ovarian cancer,Number,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Early Neonatal,Ovarian cancer,Percent,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Early Neonatal,Ovarian cancer,Rate,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Late Neonatal,Ovarian cancer,Number,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Late Neonatal,Ovarian cancer,Percent,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Late Neonatal,Ovarian cancer,Rate,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Post Neonatal,Ovarian cancer,Number,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Post Neonatal,Ovarian cancer,Percent,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,Post Neonatal,Ovarian cancer,Rate,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,1 to 4,Ovarian cancer,Number,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,1 to 4,Ovarian cancer,Percent,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,1 to 4,Ovarian cancer,Rate,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,5 to 9,Ovarian cancer,Number,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,5 to 9,Ovarian cancer,Percent,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,5 to 9,Ovarian cancer,Rate,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,10 to 14,Ovarian cancer,Number,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,10 to 14,Ovarian cancer,Percent,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,10 to 14,Ovarian cancer,Rate,2015,0,0,0,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,15 to 19,Ovarian cancer,Number,2015,15.64352144,21.86058061,10.75516025,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,15 to 19,Ovarian cancer,Percent,2015,0.000575376,0.000862723,0.000366928,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,15 to 19,Ovarian cancer,Rate,2015,4.62117187,6.457721208,3.17712634,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,20 to 24,Ovarian cancer,Number,2015,47.93752063,69.91775739,33.13734059,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,20 to 24,Ovarian cancer,Percent,2015,0.001030881,0.001567349,0.000677838,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,20 to 24,Ovarian cancer,Rate,2015,10.08703547,14.71212715,6.972774676,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,25 to 29,Ovarian cancer,Number,2015,61.78098539,81.81723835,45.92058951,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,25 to 29,Ovarian cancer,Percent,2015,0.001138083,0.001593613,0.000809774,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,25 to 29,Ovarian cancer,Rate,2015,11.79788138,15.62406405,8.769132839,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,30 to 34,Ovarian cancer,Number,2015,107.886212,139.9159936,80.8661086,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,30 to 34,Ovarian cancer,Percent,2015,0.001798443,0.002502427,0.001271349,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,30 to 34,Ovarian cancer,Rate,2015,20.06282984,26.01918002,15.03809381,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,35 to 39,Ovarian cancer,Number,2015,163.6495332,213.6473177,122.7822805,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,35 to 39,Ovarian cancer,Percent,2015,0.002772563,0.003946298,0.001970521,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,35 to 39,Ovarian cancer,Rate,2015,34.59782527,45.16806387,25.9579102,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,40 to 44,Ovarian cancer,Number,2015,271.8144562,343.562056,213.7888572,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,40 to 44,Ovarian cancer,Percent,2015,0.004370129,0.005854402,0.003247461,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,40 to 44,Ovarian cancer,Rate,2015,65.05070695,82.22136135,51.16400538,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,45 to 49,Ovarian cancer,Number,2015,458.4823855,540.614479,382.9285006,,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Both,45 to 49,Ovarian cancer,Percent,2015,0.007022929,0.008917562,0.005408307,,,,,
